ID	ORF	Product	Symbol	L.dono_2.5vs0hr_logFC	L.dono_2.5vs0hr_test	L.dono_5vs0hr_logFC	L.dono_5vs0hr_test	L.dono_7.5vs0hr_logFC	L.dono_7.5vs0hr_test	L.dono_10vs0hr_logFC	L.dono_10vs0hr_test	L.dono_15vs0hr_logFC	L.dono_15vs0hr_test	L.dono_24vs0hr_logFC	L.dono_24vs0hr_test	L.dono_144vs0hr_logFC	L.dono_144vs0hr_test
4769458	LinJ15.0300	hypothetical protein - conserved	N/A	0.562949122357701	0	0.547923085826662	0	0.493446830004483	0	0.661839099246462	0	0.493768350895991	0	0.298625551613817	0	1.01527544059284	1
4769459	LinJ15.0310	replication Factor A 28 kDa subunit - putative	N/A	0.0600449646926515	0	0.351439328706369	0	0.538746386251212	0	0.655571114785229	0	0.491869580568125	0	0.509349252427196	0	1.31144287236602	1
4769460	LinJ15.0320	ribonucleoprotein p18 - mitochondrial precursor - putative	N/A	0.158735159197592	0	0.60074373898453	0	0.48338540567155	0	0.713919876958256	0	0.560284786481665	0	0.535626738662017	0	0.741681166383277	0
4769461	LinJ15.0330	ribonucleoprotein p18 - mitochondrial precursor - putative	N/A	0.46034019408618	0	0.192007064846124	0	1.2538594211305	0	0.686551404791918	0	1.07509053609121	0	1.43811068938237	0	0.778689847581217	0
4769462	LinJ15.0340	hypothetical protein - conserved	N/A	-0.292871820382528	0	-0.117397299235718	0	-0.356524926564499	0	-0.505905981718659	0	-0.590846162483115	0	-0.201515264965339	0	0.218032989581491	0
4769463	LinJ15.0350	inhibitor of serine peptidase (ISP) - putative	ISP	-0.00027326357764057	0	-0.141610521060272	0	0.185317496053106	0	0.101271892646655	0	-0.0582433199638235	0	-0.0776132085317736	0	-0.101463537026071	0
4769464	LinJ15.0360	hypothetical protein - conserved	N/A	0.0283219724976282	0	0.145254364565926	0	0.157908867919396	0	0.167143113448584	0	0.110175312005501	0	0.063923139489515	0	0.411052520359091	0
4769465	LinJ15.0370	Isoprenylcysteine alpha-carbonyl methylesterase - putative	N/A	-0.514547952926192	0	-0.657894613966938	0	-1.23723125193118	0	-0.487785005811762	0	-0.90731565646468	0	-1.02862662738171	0	1.49555881576994	1
4769466	LinJ15.0380	alpha/beta hydrolase fold/Alpha/beta hydrolase family/Carboxylesterase family - putative	N/A	-0.514547952926192	0	-0.657894613966938	0	-1.23723125193118	0	-0.487785005811762	0	-0.90731565646468	0	-1.02862662738171	0	1.49555881576994	1
4769467	LinJ15.0390	hypothetical protein - conserved	N/A	0.171188483599259	0	0.19119509878166	0	0.49046612652702	0	0.620989768159095	0	0.465668002617381	0	0.498186414303907	0	-0.0735327590287005	0
4769468	LinJ15.0400	hypothetical protein - conserved	N/A	-0.0736481593144624	0	0.201536688056022	0	0.224716961121614	0	0.0210745725180637	0	0.146008608321734	0	0.117307935669456	0	-0.0551648008933538	0
4769469	LinJ15.0410	RNA pseudouridylate synthase - putative	N/A	0.264782049329013	0	-0.240752063198228	0	-0.0537948047772199	0	0.226033748675957	0	-0.0846448662339654	0	-0.153373393471889	0	-0.132235930188981	0
4769470	LinJ15.0420	60S acidic ribosomal protein - putative	N/A	0.202369868780869	0	-0.0908242646940973	0	0.144776061681414	0	0.405957406119656	0	0.582028536438393	0	0.359806813861891	0	0.302649511297979	0
4769471	LinJ15.0430	60S acidic ribosomal protein - putative	N/A	0.172048510184967	0	0.183927408803931	0	0.599899927436209	0	0.537630269825797	0	0.650208473696672	0	0.543201761165766	0	0.314964745794943	0
4769472	LinJ15.0440	cytoplasmic l-asparaginase i-like protein	N/A	-0.0203900335153779	0	0.236126395767394	0	0.29374945058162	0	0.803864269631609	0	1.10234495768297	0	0.89782420582368	0	2.7766555734584	1
4769476	LinJ15.0510	hypothetical protein - conserved	N/A	0.534681675510301	0	0.43661212855093	0	0.52157068454159	0	0.297993619812235	0	0.0480976500201855	0	-0.0837942090391408	0	0.269086444268105	0
4769477	LinJ15.0520	metalloprotease - putative	N/A	0.764391598182309	0	1.41079017447008	0	1.83003726550869	1	1.71474837681101	1	1.11795758516491	0	0.464295157078675	0	0.118390178559598	0
4769478	LinJ15.0530	ecotin - putative	ISP2	0.00987101776634791	0	-0.0199687754655509	0	0.0524753126993156	0	-0.0447112524923563	0	0.0263209698531464	0	0.206148222633564	0	0.960058452192951	1
4769479	LinJ15.0540	ecotin - putative	ISP3	-0.271980654098859	0	-0.3489033163245	0	-0.349018926152529	0	-0.0791791989905306	0	-0.24728558324836	0	-0.259682591498654	0	-0.0644214633680056	0
4769480	LinJ15.0550	hypothetical protein - conserved	N/A	0.00077828584379791	0	0.0821291226758429	0	0.205378885950802	0	0.108449917754781	0	0.331248556784756	0	-0.00857978858372377	0	0.134986906041586	0
4769481	LinJ15.0560	hypothetical protein - conserved	N/A	0.232067681369221	0	-0.184212275074486	0	0.680812447698719	0	0.782030352476871	0	1.28821165885333	0	0.88306658071876	0	-0.0496633186582596	0
4769482	LinJ15.0570	hypothetical protein - conserved	N/A	0.0677512337788713	0	-0.242308772037958	0	0.502496218877914	0	-0.262639340246414	0	0.240723629768519	0	0.527679201538548	0	-0.213119176441781	0
4769483	LinJ15.0580	hypothetical protein - conserved	N/A	0.44767583810926	0	0.261503326275722	0	0.392088911740931	0	0.148999822058508	0	0.222447588274827	0	0.163959216885397	0	0.373642263154862	0
4769484	LinJ15.0590	hypothetical protein - conserved	N/A	0.58348434600663	0	0.418859131227912	0	0.887094088044952	0	0.193403958186003	0	1.0312620245618	0	0.607788186159141	0	-0.80817721559956	0
4769486	LinJ15.0600	Signal peptidase subunit - putative	N/A	-0.138384303033717	0	-0.23450388943297	0	0.308026341462924	0	0.16000554439844	0	0.1915260050084	0	0.369882877888891	0	1.18050134384271	1
4769487	LinJ15.0610	hypothetical protein - conserved	N/A	0.291832814934862	0	0.208162586285885	0	0.570015296890736	0	0.384500498797928	0	0.538415105590742	0	0.706972890876491	1	-0.130251688650649	0
4769488	LinJ15.0620	hypothetical protein	N/A	-0.00662531859279625	0	-0.0198932823210409	0	0.105710081212163	0	0.179847517524263	0	0.396923894104833	0	0.13854765319683	0	-0.376520802374894	0
4769489	LinJ15.0630	hypothetical protein - conserved	N/A	-0.198690029483268	0	0.0977868124745811	0	0.291688383657947	0	0.132309764197657	0	0.462442692625459	0	0.764052088193028	0	0.536941407560555	0
4769490	LinJ15.0640	CRAL/TRIO domain containing protein - putative	N/A	-0.034647025773312	0	0.0328143764274333	0	0.636946639977852	0	0.162464572761385	0	0.703697601875124	0	0.805543127339305	0	0.268274193290335	0
4769491	LinJ15.0650	hypothetical protein - conserved	N/A	0.349700683040224	0	0.537189586549625	0	1.22801171091422	0	0.918102950705405	0	1.28478226554954	0	1.28557940045892	0	1.74746773813718	1
4769492	LinJ15.0660	hypothetical protein - conserved	N/A	-0.233007427573657	0	-0.114847875831044	0	-0.210877502429522	0	-0.268224447130935	0	-0.211028564687801	0	-0.348975870266614	0	-0.11733422842622	0
4769493	LinJ15.0670	Kelch motif/Galactose oxidase - central domain containing protein - putative	N/A	0.154433941759722	0	0.0159082236308317	0	-0.0131743834660938	0	0.0460108099468037	0	0.167968915872566	0	0.236287334474468	0	-0.0933540783175344	0
4769494	LinJ15.0680	hypothetical protein - conserved	N/A	0.297995019475072	0	0.186685739899339	0	0.223271110757901	0	-0.370848448333387	0	-0.018801860620286	0	-0.393476546204409	0	-0.695468701296239	0
4769495	LinJ15.0690	hypothetical protein - conserved	N/A	0.17001963195222	0	0.267301763497697	0	0.354101976162848	0	-0.731991896445351	0	-0.00798006548379959	0	-0.493668906845693	0	-0.982296754036	0
4769497	LinJ15.0700	Rix1 complex component involved in 60S ribosome maturation - putative	N/A	0.0174206841600988	0	0.485372704999556	0	0.537521288567319	0	0.352061023403039	0	0.635979179061694	0	0.592432249181401	0	-0.0208494411610722	0
4769498	LinJ15.0710	hypothetical protein - conserved	N/A	0.00533736421530762	0	0.824978368532827	0	0.0876994454573543	0	0.148320065608761	0	0.278137040072568	0	0.263852463974183	0	0.772003370138734	0
4769499	LinJ15.0720	hypothetical protein - conserved	N/A	0.279117651546726	0	0.260639390688169	0	0.496187119627685	0	0.317564997231986	0	0.402895936011463	0	0.536703112490223	0	0.947888903730442	1
4769500	LinJ15.0730	hypothetical protein - conserved	N/A	0.493795315981623	0	0.624899606652544	0	0.876285079231912	0	0.958439077946226	0	0.657232822708135	0	1.06506161147723	0	0.8103777752813	0
4769501	LinJ15.0740	hypothetical protein - conserved	N/A	0.986222897581971	0	1.21309697851931	0	1.40367815556375	0	0.936906157786659	0	1.45707371939795	0	1.07747589524541	0	0.320076223393334	0
4769502	LinJ15.0750	flavoprotein monooxygenase - putative	N/A	0.00946051932178982	0	0.107387896035532	0	0.220194045866092	0	0.605880787982175	0	0.122700365659088	0	0.414357218763714	0	0.797391411818947	1
4769503	LinJ15.0760	Putative methyltransferase - putative	N/A	-0.54521545774606	0	-0.102271504763703	0	-0.212715521872697	0	-0.362501644058256	0	-0.203860881167788	0	-0.639032620017799	0	-0.344411501697088	0
4769504	LinJ15.0770	Protein of unknown function (DUF2871) - putative	N/A	0.239636644852879	0	0.140062882720414	0	0.106481265391198	0	-0.423182497390576	0	0.172001337577145	0	-0.219442642250272	0	-0.940354559559408	0
4769505	LinJ15.0780	hypothetical protein - conserved	N/A	0.00583176292355514	0	0.0179575110956769	0	0.109825674379113	0	0.261306822668816	0	-0.0205389681124286	0	0.224014049677481	0	0.365152216728501	0
4769506	LinJ15.0790	ATP-binding cassette subfamily A - member 1 - putative	ABCA7	0.158458255026184	0	-0.0268930814452304	0	0.114630669947863	0	-0.00310848005599773	0	0.0484746497875799	0	0.0906433674866935	0	0.0792882585218866	0
4769507	LinJ15.0800	protein kinase - putativeGeneDB:LmjF.15.0770	N/A	-0.0196212342557605	0	-0.0359607280016174	0	-0.949128682058209	0	-0.169354019970781	0	-0.869816772164206	0	-1.31583707772031	0	-0.0226990732481092	0
4769508	LinJ15.0810	hypothetical protein - conserved	N/A	0.139817409256121	0	0.178121858197415	0	0.350071362707674	0	0.741380887768432	0	0.45433540943685	0	0.0648209809287774	0	0.798470873983706	1
4769510	LinJ15.0820	hypothetical protein - conserved	N/A	0.178344951649688	0	-0.197233923045159	0	-0.264225337652192	0	0.150184817454532	0	0.0295177348183113	0	-0.023649275401965	0	0.100692252560279	0
4769512	LinJ15.0830	hypothetical protein - conserved	N/A	0.04299998180859	0	0.247280002711847	0	0.310015444134345	0	0.155999301484565	0	0.267839049687054	0	0.101107102026728	0	0.31464025610238	0
4769513	LinJ15.0840	Peroxisomal membrane protein (Pex16) - putative	N/A	0.930635498245763	0	0.948941802995371	0	1.54798212949097	1	0.835458562520904	0	1.39316261710303	1	1.49077237281181	1	1.21391116235567	1
4769514	LinJ15.0850	Dolichol phosphate-mannose biosynthesis regulatory protein (DPM2) - putative	N/A	0.280488320722436	0	0.302331387615117	0	0.274070258824602	0	0.888703955537365	0	0.424652057843515	0	0.628328704322987	0	1.36598420644692	1
4769515	LinJ15.0860	Putative methyltransferase/GDP dissociation inhibitor - putative	N/A	0.29907894702125	0	0.179695983472113	0	0.556287685978049	0	0.0983967058684803	0	0.379529757419671	0	0.388349789582756	0	0.130848302052603	0
4769516	LinJ15.0870	hypothetical protein - conserved	N/A	-0.133736815152265	0	0.163917261394489	0	-0.390998623195555	0	0.346213322180952	0	-0.189122733954602	0	0.101299165517801	0	1.00264974655588	1
4769517	LinJ15.0880	hypothetical protein - conserved	N/A	0.335356569993165	0	0.523082690186277	0	0.06176856880864	0	-0.188143860218535	0	0.268805526619506	0	-0.0361031500804643	0	0.339740356453394	0
4769518	LinJ15.0890	nucleotide sugar transporter - putative	N/A	-0.14144470622635	0	0.119664809339479	0	-0.425165037181218	0	-0.180892689385068	0	-0.562995250117456	0	-0.514467331035647	0	-0.406102600872963	0
4769519	LinJ15.0900	hypothetical protein - conserved	N/A	-0.0176760232471285	0	0.00732338798219967	0	0.0214377529810958	0	0.0715812530599189	0	-0.0653392417655532	0	-0.0413025490287247	0	0.300239945531443	0
4769520	LinJ15.0910	hypothetical protein - conserved	N/A	-0.300992913949592	0	-0.640664511423451	0	-0.306418842775308	0	-0.183250329040931	0	-0.169289364940053	0	-0.316578450134466	0	-0.203192112110979	0
4769521	LinJ15.0920	Sugar (and other) transporter - putative	N/A	0.00213882775956797	0	0.0273250587483505	0	0.042131246928867	0	0.400460261658874	0	0.236344720793777	0	0.218111307878082	0	0.399171924655326	0
4769522	LinJ15.0930	myo-inositol-1 phosphatase - putative	N/A	-0.0573873821314006	0	-0.00986398456029569	0	0.568542169881496	0	-0.182798244850138	0	0.353993370505266	0	0.122889659533792	0	-1.08046126265957	0
4769523	LinJ15.0940	ATP-binding cassette protein subfamily G - member 4 - putative	ABCG4	-0.0209422452611996	0	0.124933855405724	0	-0.240241287761998	0	0.139393139977773	0	-0.0580851555111739	0	-0.174566486516879	0	0.147259610736899	0
4769524	LinJ15.0950	hypothetical protein - conserved	N/A	-0.208625248321182	0	-0.374043776271389	0	-0.589269377031503	0	-0.523434562584905	0	-0.579955859539005	0	-0.810338706465584	0	0.0102552844184824	0
4769525	LinJ15.0960	hypothetical protein - conserved	N/A	0.247800699214436	0	0.234972553030015	0	0.808338163717372	0	-0.204541548968897	0	0.535106415724791	0	0.305130334546448	0	-0.193182801641004	0
4769526	LinJ15.0970	protein phosphatase 2A regulatory subunit - putative	N/A	0.351599990960445	0	0.0651838665278932	0	0.77355352601712	0	0.619275746358251	0	0.722675844067834	0	0.514613652245601	0	1.11377266930411	0
4769527	LinJ15.0980	calmodulin-like protein	N/A	0.350582914686166	0	0.348827870353006	0	0.495202268944404	0	0.893394837144927	0	0.861545067963308	0	0.925566125019306	0	0.839421833979802	0
4769528	LinJ15.0990	Microtubule associated protein (MAP65/ASE1 family) - putative	N/A	0.189535576318644	0	0.167052097556182	0	0.00276374197153828	0	-0.069968499003803	0	-0.0373990932185322	0	-0.326128755386385	0	0.377688558660367	0
4769529	LinJ15.1000	40S ribosomal protein S3 - putative	N/A	-0.0849825183313868	0	-0.278947693914319	0	-0.178657487726916	0	-0.384124376357759	0	-0.0820014934655067	0	-0.311316540004649	0	-0.30936773560151	0
4769530	LinJ15.1010	FAD-linked sulfhydryl oxidase - putative	POMP4	-0.373964559264893	0	-0.47318311344574	0	-0.380336996968012	0	-0.35525262786803	0	-0.345348249473957	0	-0.497126061517751	0	-1.21704369482251	-1
4769531	LinJ15.1020	E1-like ubiquitin-activating enzyme - putative	UBA5	-0.187932282589387	0	-0.146582110362501	0	-0.730939442251886	0	-0.120427044978965	0	-0.552759948893191	0	-0.438306397967229	0	1.02963138306511	1
4769532	LinJ15.1030	DNA repair protein Rad9 - putative	Rad9	0.363332799213783	0	0.0702340592625372	0	0.159961852379947	0	0.0929156655712848	0	0.215539878688663	0	0.161810109356161	0	0.0512509697841352	0
4769533	LinJ15.1050	Ribosomal protein L6e - putative	N/A	0.10047662191741	0	0.0925603422801435	0	0.220204669572145	0	0.027477480236211	0	0.160663317801295	0	0.0937598504168795	0	0.277046577121558	0
4769534	LinJ15.1060	glutamate dehydrogenase	GDH	0.151498318212738	0	0.401044654825506	0	0.780924331807288	0	0.480978715716397	0	0.991072513845442	0	0.929157669335323	0	0.626502258452192	0
4769535	LinJ15.1080	SKIP/SNW domain containing protein - putative	N/A	0.24419336573359	0	0.331251458707891	0	0.536372329061782	0	0.404058322191577	0	0.581991556718835	0	0.359562241672549	0	-0.00382793614334176	0
4769536	LinJ15.1150	hypothetical protein - conserved	N/A	0.0959179023916432	0	0.117987432459134	0	0.191789176086661	0	0.0932815330167474	0	0.140370788830213	0	0.0982282982889213	0	0.2793939681838	0
4769538	LinJ15.1170	nucleoside transporter 1 - putative	N/A	-0.17302238642541	0	0.18754210075179	0	-0.245150488799932	0	0.712795615578456	0	-0.151919059063338	0	0.184604473169016	0	1.56721349673973	1
4769539	LinJ15.1180	E2-like ubiquitin-conjugation enzyme - putative	UFC1	-0.0484293108300626	0	0.113168726532317	0	-0.335463253468765	0	0.168138073238326	0	-0.402940814750412	0	-0.216418250547155	0	0.956862158986283	1
4769548	LinJ15.1230	ubiquitin hydrolase - putative	N/A	-0.144364415306116	0	-0.0296370542033007	0	0.10225700187832	0	0.414148305589574	0	0.0707901155553454	0	-0.12769424143846	0	-1.12232346449273	-1
4769549	LinJ15.1240	MGT1 magnesium transporter	MGT1	-0.241279027409597	0	-0.139582356647693	0	-0.317277070553772	0	0.325812897157146	0	0.0126089784866128	0	-0.205773919198242	0	-1.02935493925747	0
4769550	LinJ15.1250	Eukaryotic translation initiation factor 4 gamma type 2 - putative	eif4g2	0.508460797678911	0	0.551762390997041	0	0.565852553192672	0	-0.115985647858647	0	0.428621287723441	0	0.120175186276544	0	-0.916017148396262	0
4769551	LinJ15.1260	actin-like protein - putative	N/A	0.270980168949649	0	0.166659549676618	0	0.747651596135045	0	0.400744376950444	0	0.486585377844948	0	0.51394695022424	0	0.565729905358509	0
4769552	LinJ15.1270	hypothetical protein - conserved	N/A	0.949001297382097	0	0.880254381408642	0	1.36969269973377	1	1.49250978373689	1	1.39821573516844	1	1.47714897253916	1	1.33198478347165	1
4769553	LinJ15.1280	hypothetical protein	N/A	-0.101068685497243	0	-0.298961537443175	0	0.0355030413117277	0	-0.333142695793987	0	-0.214727535505636	0	-0.290386517203744	0	-0.0910141114876293	0
4769554	LinJ15.1290	hypothetical protein - conserved	N/A	0.156442829159706	0	-0.0499334032589793	0	-0.451778276648863	0	-0.238557215086594	0	-0.33854844476444	0	-0.282052219261459	0	-0.938970186016185	-1
4769555	LinJ15.1300	Rab-GTPase-TBC domain containing protein - putative	N/A	0.514012831823168	0	0.616009010435205	0	0.57114100225667	0	0.601874150499087	0	0.814547119556007	0	0.482738493518928	0	-0.19835581248845	0
4769556	LinJ15.1310	2OG-Fe(II) oxygenase superfamily - putative	N/A	0.0314938376278793	0	-0.125026506869256	0	0.0486899749334917	0	-0.189205198496168	0	0.175613541722862	0	-0.230475087822526	0	-0.383514325342865	0
4769557	LinJ15.1320	actin-related protein 3 - putative arp3	N/A	-0.631856526351558	0	-0.577155386161743	0	-0.90600270755403	0	-0.486009616675975	0	-0.781375834204849	0	-1.05351849441203	0	0.398885360983197	0
4769558	LinJ15.1330	Putative papain-like cysteine peptidase (DUF1796) - putative	N/A	0.0304248954668331	0	0.175032499266983	0	0.238302038654149	0	0.641830322240496	0	0.380890317651883	0	0.284717387424529	0	0.441866052507681	0
4769559	LinJ15.1340	nucleolar RNA binding protein - putative	N/A	0.270754021653416	0	0.261684859535241	0	0.351033684237088	0	0.326550485906977	0	0.737065415384322	0	0.481096369207297	0	0.523470877438063	0
4769562	LinJ15.1350	TMEM164 family - putative	N/A	0.0947482823291201	0	0.00786489349713548	0	-0.214068682087555	0	0.286578770487569	0	0.0280797455703556	0	-0.0550916620242159	0	0.025344166153495	0
4769564	LinJ15.1360	hypothetical protein - conserved	N/A	0.126899816518497	0	0.732034635175348	0	0.736884891103162	0	0.338685557665728	0	0.835223354529091	0	0.899067914043552	0	-0.100810355415073	0
4769566	LinJ15.1380	mismatch repair protein MSH3 - putative	N/A	0.0907402359875213	0	-0.204785869711049	0	-0.823535088683263	0	-0.524626652150962	0	-1.05650899449608	0	-0.762662437881135	0	-0.148200890594193	0
4769567	LinJ15.1390	hypothetical protein - conserved	N/A	0.202364970093452	0	0.381742093949239	0	-0.262994279149973	0	0.309283605309512	0	-0.669257897386792	0	-0.205395402612531	0	0.899476311558633	1
4769568	LinJ15.1400	glutaminyl-tRNA synthetase - putative	N/A	0.397547417205987	0	0.253834595380683	0	0.746218116189898	0	0.893779919768511	0	0.664854985614342	0	0.672787203679867	0	0.557950037176264	0
4769569	LinJ15.1410	proliferative cell nuclear antigen (PCNA) - putative	N/A	0.0783066751853809	0	-0.0287324265536562	0	-0.0761560888769885	0	0.660453661277456	0	-0.0357797690506079	0	0.226480648012624	0	0.921178442077812	0
4769570	LinJ15.1420	phosphomevalonate kinase protein - putative	N/A	-0.135102131734786	0	0.0241454935286782	0	-0.26331010366657	0	-0.0339794300441003	0	-0.606658680552735	0	-0.522660477671177	0	-0.298507666983114	0
4769571	LinJ15.1430	hypothetical protein - conserved	N/A	-0.0455015994777934	0	0.0256440048379227	0	-0.0464057823606012	0	0.173717535416341	0	0.182479012158355	0	0.250535199154129	0	1.25569373643969	1
4769572	LinJ15.1440	ribosomal protein S6 - putative	N/A	0.178514337228453	0	-0.15082004342235	0	-0.0776917858712594	0	-0.223575265419081	0	-0.139677047451938	0	-0.275011613806321	0	-1.23861723030952	-1
4769573	LinJ15.1450	cAMP specific phosphodiesterase - putative	N/A	0.0813510321147461	0	-0.22995507560244	0	-0.522243789957942	0	-0.53999146323706	0	-0.800415610250955	-1	-0.902127774101205	-1	-1.69879508308381	-1
4769574	LinJ15.1460	cAMP specific phosphodiesterase - putative	N/A	-0.0294426543958721	0	-0.00888511188413332	0	0.300007027108654	0	-0.11010859513353	0	0.138561985977457	0	0.0386265470800815	0	-0.580807380103144	0
4769576	LinJ15.1470	hypothetical protein - conserved��	N/A	0.13967431594347	0	-0.217785199165975	0	-1.0242068233694	-1	-0.947088169731419	-1	-1.15103046332532	-1	-1.01692557575621	-1	-0.624955243811852	-1
4769578	LinJ15.1480	hypothetical protein - conserved	N/A	-0.533157458104657	0	-0.434773302779599	0	-0.207486662611156	0	-0.805551678913972	0	-0.0745438627190005	0	-0.198943063025448	0	-1.88802698216848	-1
4769579	LinJ15.1490	hypothetical protein - conserved	N/A	0.226197502517767	0	-0.0729919782817223	0	-0.0403817895516578	0	-0.384231621528343	0	-0.396309408799047	0	-0.313640491104113	0	-1.01139121555118	0
4769582	LinJ15.1520	Radical SAM superfamily/Wyosine base formation - putative	N/A	1.22759833866686	0	0.976761490440303	0	2.11925834951444	0	1.3612287464006	0	2.0463322872982	0	1.88178593784617	0	0.524742008585106	0
4769583	LinJ15.1530	hypothetical protein - conserved	N/A	0.496976755586291	0	0.0957127682622119	0	0.525921751125507	0	0.938930261591659	0	0.386807980416082	0	0.226625213246395	0	0.532760844039942	0
4769584	LinJ15.1540	protein kinase - putative	N/A	0.301818864090089	0	-0.359066094446632	0	0.116369152807287	0	-0.681343264440789	0	-0.0430147863580324	0	-0.0909656911800223	0	-0.793302518524987	0
4769586	LinJ15.1550	condensin subunit 1 - putative	N/A	0.235670429955503	0	-0.120735870533789	0	1.02447056672458	0	0.443149330123195	0	0.865298874361333	0	0.837403041766864	0	0.461750360030129	0
4769587	LinJ15.1560	hypothetical protein - conserved	N/A	0.0991162234045149	0	-0.165862591267276	0	-0.6775194419745	0	-0.708548890261088	0	-1.4053852206603	0	-1.45178254211864	0	-1.43110491010936	0
4769590	LinJ16.0010	anti-silencing protein a-like protein	N/A	0.161170841133233	0	-0.0608054896755235	0	0.189088455305773	0	-0.218590678595385	0	0.00541940923059059	0	-0.130877076275207	0	-1.03927010542712	-1
4769591	LinJ16.0020	hypotetical protein - conserved	N/A	-0.317381866912198	0	-0.618432871181629	0	-0.529305919506656	0	-0.637318478836604	0	-0.627533024714106	0	-0.58478410407584	0	-0.650797956565328	0
4769592	LinJ16.0030	Holliday junction DNA helicase ruvB N-terminus/Part of AAA domain/AAA domain containing protein - putative	N/A	0.0688538250561441	0	0.267445972859081	0	0.200029057453497	0	-0.255763014316184	0	0.563119444683357	0	0.334553271912179	0	0.668529652885001	0
4769593	LinJ16.0040	arginine N-methyltransferase - type I	PRMT6	0.42866343510812	0	-0.0254829561729579	0	-0.339401166748097	0	-1.14493870598386	0	-0.127521192162513	0	-0.297979988238124	0	-0.613945755884066	0
4769594	LinJ16.0050	Phytanoyl-CoA dioxygenase (PhyH)/2OG-Fe(II) oxygenase superfamily - putative	N/A	0.107425770370302	0	0.0219523518252105	0	-0.683166240180263	0	0.352787964546182	0	-0.421384088560034	0	0.0292855047276444	0	0.543006141955439	0
4769595	LinJ16.0060	DEAD/DEAH box helicase/Helicase conserved C-terminal domain containing protein - putative	N/A	0.0268851567216952	0	0.0557509255810604	0	-0.231342004308848	0	-0.292806320871799	0	-0.216088263922826	0	-0.299649275309964	0	-0.589888661694392	0
4769596	LinJ16.0070	peroxisome assembly protein - putative	N/A	0.346118803949222	0	0.521579337458443	0	0.853793202926859	0	0.826803978297033	0	0.78284347641379	0	0.806313376515028	0	0.490602163878526	0
4769597	LinJ16.0080	hypothetical protein - conserved	N/A	-0.139527310097094	0	0.124591511199139	0	-0.401878566553265	0	0.0123054090862382	0	-0.370541479000327	0	-0.60493851927486	0	-0.134595354243141	0
4769598	LinJ16.0090	Galactose oxidase - central domain/Kelch motif/Domain of unknown function (DUF4110) - putative	N/A	-0.000583992849930048	0	0.0559033622584533	0	0.0928455670249351	0	0.0962561999529452	0	0.0708621449958589	0	0.151773840736389	0	0.4814496797283	1
4769599	LinJ16.0100	hypothetical protein - conserved	N/A	0.531458626359051	0	0.35834245728296	0	0.600481349441806	0	0.716642857300537	0	0.471727723213492	0	0.583728868954019	0	0.542490310022478	0
4769600	LinJ16.0110	MORN repeat - putative	N/A	-0.0581212626446828	0	0.0718803891317936	0	-0.344263910943564	0	-0.147382123444139	0	-0.567697681318318	0	-0.543971102782555	0	-0.697170007833131	0
4769601	LinJ16.0120	Phosphotransferase enzyme family - putative	N/A	-0.0844728523589602	0	0.561174967032898	0	-0.315628838375317	0	0.319076300266165	0	-0.198509914961958	0	0.107035412446922	0	1.01735893716468	1
4769602	LinJ16.0130	hypothetical protein - conserved	N/A	0.482207983724315	0	0.464005603644866	0	0.26477820927472	0	0.542042576775492	0	0.654802773979778	0	0.695766130755613	0	0.699606083177928	0
4769603	LinJ16.0140	hypothetical protein - conserved	N/A	-0.117007979467187	0	-0.13124294460993	0	-0.436143887794209	0	-0.239062782702847	0	-0.422363879447424	0	-0.41726314940437	0	-0.197090402450161	0
4769604	LinJ16.0150	eukaryotic translation initiation factor 1A - putative	N/A	-0.084237670196055	0	0.199786742795565	0	-0.00538983356052825	0	-0.175532613709567	0	0.209032788980364	0	-0.248465621808817	0	0.0266126500842301	0
4769605	LinJ16.0160	hypothetical protein - conserved	N/A	0.254701320810689	0	-0.741832552287522	0	-0.0508992695086361	0	-0.459427119639592	0	0.602931980943271	0	0.189209853466917	0	-0.965238367765812	-1
4769606	LinJ16.0170	50S ribosomal protein L17 - putative	N/A	-0.270204021831529	0	0.238144348886995	0	-0.087042251673644	0	0.583825069234961	0	-0.0819916457488254	0	0.291917409756924	0	1.84502589082552	1
4769607	LinJ16.0180	hypothetical protein - conserved	N/A	0.049963631148751	0	0.0534298526035739	0	0.30352335496643	0	0.59880476490632	0	0.392832509621917	0	0.357589750390706	0	0.498130964915473	0
4769608	LinJ16.0190	hypothetical protein - conserved	N/A	0.127089304924901	0	0.00179849034376112	0	0.296884068465497	0	-0.0528835583972977	0	0.135012335110718	0	0.083090618972836	0	-0.4283637795999	0
4769609	LinJ16.0200	Las1-like - putative	N/A	-0.251481125184611	0	-0.0587029893135789	0	-0.626395327740328	0	-0.140683514093293	0	-0.613358722161172	0	-0.281945379007183	0	0.366728000608436	0
4769610	LinJ16.0210	mitochondrial ornithine carrier protein-like protein	N/A	-0.646862156188298	0	-1.46473347465598	0	-1.70345012258241	0	-1.53692887025164	0	-1.65385226519393	0	-2.28772530277867	-1	-2.45394517442465	-1
4769611	LinJ16.0220	mitochondrial ornithine transporter 1-like protein	N/A	0.31381140295886	0	0.132347074825229	0	0.0925580122614287	0	-0.0242746309613278	0	-0.0490096809170204	0	-0.0609804481635114	0	-0.179041189111012	0
